ID	Ref
TARA_SAMEA4398296_METAG_IEPAMDEE	GCA_002335865.1
TARA_SAMN05326642_METAG_ASE00021	GCA_002335865.1
MARD_SAMN04488514_REFG_MMP04488514	GCF_900103215.1
3300025705_28	GCF_000173115.1
3300025897_56	GCF_000173115.1
TARA_SAMEA4397174_METAG_IHPIPPJL	GCF_000173115.1
TARA_SAMEA4397472_METAG_CDHDNHMC	GCF_000173115.1
TARA_SAMEA4398247_METAG_NECPMJEP	GCF_000173115.1
TARA_SAMEA4397472_METAG_CJMGHPKL	GCF_000173115.1
TARA_SAMEA2621242_METAG_HOBIHNJG	GCA_002714575.1
TARA_SAMEA4398238_METAG_FCEBGBPC	GCF_009371985.2
3300013101_29	GCA_003650125.1
MARD_SAMN06075358_REFG_MMP06075358	GCF_002954325.1
TARA_SAMEA2620980_METAG_GOMIKIEJ	GCA_002707145.1
TARA_SAMEA4398387_METAG_EACEGFLE	GCF_007995015.1
3300009790_11	GCF_000196315.1
3300025044_15	GCF_000196315.1
3300025057_4	GCF_000196315.1
3300026096_4	GCF_000196315.1
Genome_135	GCF_000196315.1
MALA_SAMN05422122_METAG_EAEHONNA	GCF_000196315.1
TARA_SAMEA4396489_METAG_AIPLEFJK	GCF_000196315.1
TARA_SAMEA4397118_METAG_AGDBFJOP	GCA_002712005.1
TARA_SAMEA2591122_METAG_PJGLMDOG	GCA_002698745.1
TARA_SAMEA2621839_METAG_FBGENCCF	GCA_002698745.1
TARA_SAMEA2621859_METAG_BLBOAJGJ	GCA_002313325.1
BGEO_SAMN07136523_METAG_JHDPPFAH	GCA_002478685.1
TARA_SAMEA2619531_METAG_OFJEFHJI	GCA_003331305.1
3300021486_5	GCA_011042635.1
3300021504_5	GCA_011042635.1
3300017533_10	GCA_011050615.1
3300000930_17	GCA_002378565.1
3300022933_30	GCA_002378565.1
3300024261_35	GCA_002378565.1
3300025623_30	GCA_002378565.1
3300025688_30	GCA_002378565.1
3300025709_32	GCA_002378565.1
3300025727_38	GCA_002378565.1
3300028175_17	GCA_002378565.1
TARA_SAMEA4397196_METAG_AOMEIBCJ	GCA_002378565.1
TARA_SAMEA4397278_METAG_PFNHNBMB	GCA_002378565.1
TARA_SAMEA4397516_METAG_JOOBJBNH	GCA_002378565.1
TARA_SAMEA4397611_METAG_KJJKLMJK	GCA_002378565.1
TARA_SAMEA4397983_METAG_ILMGEOFM	GCA_002378565.1
TARA_SAMEA4398219_METAG_PMMHAMPC	GCA_002378565.1
3300010312_7	GCA_004295165.1
3300027220_5	GCA_004295165.1
3300027221_2	GCA_004295165.1
3300027223_4	GCA_004295165.1
3300027225_4	GCA_004295165.1
3300027232_5	GCA_004295165.1
3300027366_4	GCA_004295165.1
3300027571_6	GCA_004295165.1
3300025731_23	GCF_003234935.1
TARA_SAMEA2621551_METAG_BLBKBPAO	GCA_002401955.1
TARA_SAMEA2621045_METAG_NIFBJOPN	GCA_002712715.1
3300020187_27	GCA_002336245.1
3300025640_24	GCA_002336245.1
3300025880_28	GCA_002336245.1
3300025821_18	GCA_002336245.1
3300025876_28	GCA_002336245.1
3300025890_31	GCA_002336245.1
TARA_SAMEA4397157_METAG_OEPPPCEN	GCA_002713215.1
TARA_SAMEA4397611_METAG_OJKNINFE	GCA_002713215.1
TARA_SAMEA4397756_METAG_GOBLHHGB	GCA_002713215.1
TARA_SAMEA4397196_METAG_HJEJNNIH	GCA_013215515.1
TARA_SAMEA4397756_METAG_HIKANLNH	GCA_013215515.1
TARA_SAMEA4397798_METAG_GAHEHHCN	GCA_013215515.1
TARA_SAMEA4397930_METAG_DJGFMGJC	GCA_013215515.1
TARA_SAMEA4398009_METAG_JJNFINBJ	GCA_013215515.1
TARA_SAMEA4398067_METAG_NCMDHHMI	GCA_013215515.1
TARA_SAMEA4398094_METAG_DEFGPIAH	GCA_013215515.1
MARD_SAMN06075357_REFG_MMP06075357	GCF_002954385.1
MARD_SAMN05444482_REFG_MMP05444482	GCF_003634585.1
TARA_SAMEA2621528_METAG_NJMNCDJF	GCA_002364325.1
MARD_SAMN05444278_REFG_MMP05444278	GCF_900129035.1
TARA_SAMEA2622696_METAG_HCJFGCBE	GCA_002716065.1
Genome_167	GCA_903854205.1
3300027582_12	GCA_002336475.1
TARA_SAMEA2619531_METAG_EDNLJJOD	GCA_002172485.2
3300011118_15	GCA_011388275.1
TARA_SAMEA4397034_METAG_GPHNGABH	GCA_013112545.1
TARA_SAMEA4397489_METAG_CGBPAIPC	GCA_013112545.1
3300021341_5	GCA_013214355.1
GORG_SAMEA6068299_SAGS_AH321K14	GCF_902627495.1
TARA_SAMN05326645_METAG_PSE00086	GCF_902627495.1
TARA_SAMEA4398193_METAG_LBOBKNCC	GCA_011053005.1
TARA_SAMEA4398315_METAG_ODIMHKIJ	GCA_011053005.1
TARA_SAMEA4398360_METAG_HOBNAHIN	GCA_011053005.1
TARA_SAMEA4398387_METAG_IEPIPDMG	GCA_011053005.1
TARA_SAMEA4398432_METAG_GHFHDBFI	GCA_011053005.1
TARA_SAMEA4396941_METAG_FLOPKAHB	GCA_011053005.1
TARA_SAMEA4397948_METAG_KIOAAIIL	GCA_011053005.1
3300020185_28	GCA_002292105.1
3300020317_9	GCA_002336675.1
3300020358_16	GCA_002336675.1
3300020389_28	GCA_002336675.1
TARA_SAMEA2621401_METAG_IPCPDLNP	GCA_002336675.1
TARA_SAMEA2621423_METAG_FCGBCPDP	GCA_002336675.1
TARA_SAMEA2621536_METAG_KLKANNOC	GCA_002336675.1
TARA_SAMEA4397034_METAG_MFLKNJMB	GCA_002336675.1
TARA_SAMEA4397390_METAG_EJBOOLAH	GCA_002336675.1
TARA_SAMEA4397798_METAG_HGBHKDBI	GCA_002336675.1
TARA_SAMEA4397903_METAG_CPCDBIPO	GCA_002336675.1
TARA_SAMEA4398009_METAG_GCBFKJME	GCA_002336675.1
TARA_SAMEA4398067_METAG_OOBLJPHC	GCA_002336675.1
TARA_SAMEA2621254_METAG_JDCAMDEP	GCA_002480215.1
TARA_SAMEA2623116_METAG_KAOCLDLC	GCA_002480215.1
TARA_SAMN05326643_METAG_ASW00018	GCA_002480215.1
TARA_SAMEA2621204_METAG_NCHGFNFE	GCA_002727735.1
TARA_SAMEA2591057_METAG_MCMGGLIF	GCA_002699745.1
TARA_SAMEA2619531_METAG_HDKMKFKJ	GCA_002699745.1
TARA_SAMEA4398176_METAG_BFMAHDOH	GCA_002713405.1
TARA_SAMEA4398247_METAG_GLFCHEFO	GCA_002713405.1
BATS_SAMN07137092_METAG_MLACAOKI	GCA_002686655.1
TARA_SAMEA2619952_METAG_GFIFJINL	GCA_002686655.1
TARA_SAMEA2621075_METAG_BMBGPNCB	GCA_002686655.1
TARA_SAMEA2621260_METAG_ECGPAFED	GCA_002686655.1
TARA_SAMEA2623135_METAG_CHDCOBLE	GCA_002686655.1
TARA_SAMEA2619531_METAG_DCIFBCFJ	GCA_002457645.1
TARA_SAMEA2623116_METAG_EICKCBBD	GCA_002721285.1
TARA_SAMEA2622097_METAG_HGADEAJE	GCA_002721285.1
TARA_SAMEA2623275_METAG_BFMCEPIP	GCA_002721285.1
3300025632_14	GCF_000173095.1
3300025685_22	GCF_000173095.1
3300025880_45	GCF_000173095.1
3300025881_45	GCF_000173095.1
TARA_SAMEA4397101_METAG_JDEFCBFD	GCF_000173095.1
TARA_SAMEA4397569_METAG_FONAPJMG	GCF_000173095.1
TARA_SAMEA4398247_METAG_MOHKIBEO	GCF_000173095.1
TARA_SAMEA2621779_METAG_EHKBNHOM	GCA_002705385.1
TARA_SAMEA2621812_METAG_EINIOJLI	GCA_002705385.1
TARA_SAMEA2591122_METAG_GJGBJEHC	GCA_002169865.1
3300024313_9	GCA_002705385.1
3300026483_14	GCA_002705385.1
3300025617_31	GCA_002384715.1
GORG_SAMEA6071497_SAGS_AG901E05	GCA_902546725.1
GORG_SAMEA6074590_SAGS_AG918G17	GCA_002457295.1
TARA_SAMEA2591122_METAG_EBGCNHIB	GCA_002457295.1
TARA_SAMEA2619531_METAG_INIHIEAI	GCA_002457295.1
TARA_SAMEA2619678_METAG_GHPOOEBA	GCA_002457295.1
TARA_SAMEA2622316_METAG_EBJHPBEC	GCA_902616905.1
TARA_SAMEA2622376_METAG_KBEOCLLG	GCA_902616905.1
TARA_SAMEA2623275_METAG_FLNGINEK	GCA_902616905.1
GORG_SAMEA6069522_SAGS_AG891I06	GCA_902613595.1
TARA_SAMEA2622452_METAG_FDOFOKDB	GCA_902613595.1
GORG_SAMEA6070207_SAGS_AG894L18	GCA_902618245.1
GORG_SAMEA6074891_SAGS_AG920B11	GCA_902618245.1
GORG_SAMEA6075436_SAGS_AG404F06	GCA_902618245.1
GORG_SAMEA6076270_SAGS_AG422G06	GCA_902618245.1
MARD_SAMN09007269_SAGS_MMP09007269	GCA_902618245.1
TARA_SAMEA2591108_METAG_AOOBNIGE	GCA_902618245.1
GORG_SAMEA6073742_SAGS_AG914G02	GCA_902590705.1
TARA_SAMEA2622173_METAG_IDOHNLJD	GCA_002695445.1
3300018426_50	GCA_009921175.1
3300023108_34	GCA_009921175.1
TARA_SAMEA4397118_METAG_MADEPHFA	GCA_003456455.1
TARA_SAMEA4397489_METAG_PFMAJPML	GCA_003456455.1
TARA_SAMEA2591057_METAG_MGBAEOCH	GCA_003533785.1
3300020385_28	GCA_002364535.1
TARA_SAMEA2621812_METAG_GLEIOLJH	GCA_002364535.1
TARA_SAMEA2622097_METAG_DGLIKEIP	GCA_002336305.1
TARA_SAMEA2622452_METAG_BPPPEHIE	GCA_002336305.1
TARA_SAMEA2591057_METAG_IGGGGNIE	GCA_002390455.1
TARA_SAMEA2591122_METAG_JLACPMFN	GCA_902609035.1
TARA_SAMEA4397311_METAG_GHBJEAOB	GCA_003023645.1
TARA_SAMEA4397472_METAG_INNDJFNJ	GCA_003023645.1
TARA_SAMEA4397516_METAG_EDFOGEAE	GCA_003023645.1
TARA_SAMEA4397705_METAG_MDFKMOBM	GCA_003023645.1
TARA_SAMEA4397756_METAG_LHHBAGEM	GCA_003023645.1
TARA_SAMEA4397903_METAG_FIMBDEFK	GCA_003023645.1
TARA_SAMEA4397930_METAG_BELAOEHO	GCA_003023645.1
TARA_SAMEA4397983_METAG_INMDNODF	GCA_003023645.1
TARA_SAMEA4398067_METAG_CAMNPADC	GCA_003023645.1
TARA_SAMEA4398150_METAG_MKEDNHKK	GCA_003023645.1
3300025632_15	GCA_002477625.1
TARA_SAMEA2621423_METAG_GOFEFFGP	GCA_002708445.1
TARA_SAMEA2623116_METAG_BKENEDBE	GCA_002691685.1
TARA_SAMN05326644_METAG_PON00019	GCA_002691685.1
GORG_SAMEA6075787_SAGS_AG390L19	GCA_002711185.1
TARA_SAMEA2619678_METAG_DLIFJFJN	GCA_002711185.1
TARA_SAMEA2623826_METAG_CALBAJON	GCA_002711185.1
TARA_SAMEA2623850_METAG_DMENNHJN	GCA_002711185.1
GORG_SAMEA6079423_SAGS_AG470K05	GCA_002713495.1
TARA_SAMEA2621075_METAG_HDFGLBPC	GCA_002713495.1
TARA_SAMEA2621277_METAG_ILDPBJGM	GCA_002713495.1
TARA_SAMEA2623734_METAG_OHGCEHCJ	GCA_002713495.1
TARA_SAMEA2621839_METAG_ANBHOAOJ	GCA_002721275.1
GORG_SAMEA6074231_SAGS_AG916L03	GCA_902598525.1
GORG_SAMEA6075298_SAGS_AG349M21	GCA_902598525.1
BATS_SAMN07137064_METAG_HKFEGBEL	GCA_902583445.1
BGEO_SAMN07136638_METAG_OGPPIPDF	GCA_902583445.1
GORG_SAMEA6069708_SAGS_AG892E21	GCA_902583445.1
TARA_SAMEA2591122_METAG_BNKOMGJI	GCA_902583445.1
TARA_SAMEA2622097_METAG_IKIBMOFL	GCA_902598525.1
GORG_SAMEA6077537_SAGS_AG333B22	GCA_004213645.1
TARA_SAMEA2591108_METAG_BPECLDGN	GCA_004213645.1
TARA_SAMEA2591122_METAG_MFDOAHLC	GCA_004213645.1
TARA_SAMEA2619376_METAG_LGMMMOPD	GCA_004213645.1
TARA_SAMEA2619667_METAG_CPMOCAPN	GCA_004213645.1
TARA_SAMEA2619678_METAG_DAHJDDLB	GCA_004213645.1
BGEO_SAMN07136957_METAG_PMNDEAPM	GCA_002457075.1
BGEO_SAMN07136958_METAG_IPBGLHHA	GCA_002457075.1
BGEO_SAMN07136959_METAG_IEMGAOEF	GCA_002457075.1
TARA_SAMEA2591122_METAG_MLOLBKPC	GCA_002457075.1
TARA_SAMEA2620929_METAG_IEHILHML	GCA_002457075.1
TARA_SAMEA2621423_METAG_OLLADKDM	GCA_002457075.1
TARA_SAMEA2623627_METAG_CCJOHIDH	GCA_002457075.1
TARA_SAMEA2623886_METAG_IGPHJCBF	GCA_002457075.1
GORG_SAMEA6069865_SAGS_AG893B06	GCA_902622595.1
GORG_SAMEA6069972_SAGS_AG893K11	GCA_902622595.1
GORG_SAMEA6070058_SAGS_AG894A06	GCA_902622595.1
GORG_SAMEA6071203_SAGS_AG899O11	GCA_902622595.1
GORG_SAMEA6071472_SAGS_AG901C10	GCA_902622595.1
GORG_SAMEA6073611_SAGS_AG913M15	GCA_902622595.1
GORG_SAMEA6073967_SAGS_AG915G07	GCA_902622595.1
GORG_SAMEA6077809_SAGS_AG337B04	GCA_902622595.1
BGEO_SAMN07136638_METAG_DGPHMCDG	GCA_902519955.1
GORG_SAMEA6070139_SAGS_AG894F22	GCA_902519955.1
GORG_SAMEA6076497_SAGS_AG447E18	GCA_902519955.1
3300027685_49	GCA_002729755.1
BGEO_SAMN07136799_METAG_HDJCHBCA	GCA_002729755.1
MALA_SAMN05421563_METAG_EEGCJIIH	GCA_002729755.1
MALA_SAMN05422160_METAG_IFEEMMFK	GCA_002729755.1
MALA_SAMN05422163_METAG_OBFCIIFD	GCA_002729755.1
MALA_SAMN05422166_METAG_BBPDJNAB	GCA_002729755.1
TARA_SAMEA2620995_METAG_MHNGDAJC	GCA_002729755.1
TARA_SAMEA2622048_METAG_IIFOMHMK	GCA_002729755.1
TARA_SAMEA2622362_METAG_JAANLLPJ	GCA_002729755.1
TARA_SAMEA2623155_METAG_LDPNAMMP	GCA_002729755.1
TARA_SAMEA2623314_METAG_BCNJGNCJ	GCA_002729755.1
TARA_SAMEA2623390_METAG_FLFENLHO	GCA_002729755.1
TARA_SAMEA2623649_METAG_JJFCOBKH	GCA_002729755.1
TARA_SAMEA4397004_METAG_HGNLEAJF	GCA_002729755.1
TARA_SAMEA4397072_METAG_FKEOJAMD	GCA_002729755.1
TARA_SAMEA4397355_METAG_FHHCAOIH	GCA_002729755.1
TARA_SAMEA4397730_METAG_DLBCGLOF	GCA_002729755.1
GORG_SAMEA6080090_SAGS_AG435G19	GCA_902586435.1
GORG_SAMEA6080388_SAGS_AG439O14	GCA_902586435.1
TARA_SAMEA2622545_METAG_LGKHAALJ	GCA_902586435.1
TARA_SAMEA4397730_METAG_DNEDKOCP	GCA_002690805.1
TARA_SAMEA4397983_METAG_DLINKCHG	GCA_002690805.1
TARA_SAMEA2621487_METAG_LHCPKHOF	GCA_002690805.1
TARA_SAMEA4398370_METAG_FGEFIPAK	GCA_002690805.1
TARA_SAMEA2621277_METAG_DABJKICM	GCA_002690805.1
TARA_SAMEA2623774_METAG_BICNOJFA	GCA_002690805.1
TARA_SAMEA2619548_METAG_AACJKCCP	GCA_002690805.1
TARA_SAMN05326644_METAG_PON00012	GCA_002690805.1
BGEO_SAMN07136583_METAG_ANHLJBJC	GCA_902614065.1
GORG_SAMEA6069550_SAGS_AG891J21	GCA_902614065.1
GORG_SAMEA6069599_SAGS_AG891N17	GCA_902614065.1
GORG_SAMEA6070249_SAGS_AG894O14	GCA_902614065.1
GORG_SAMEA6071328_SAGS_AG900G19	GCA_902614065.1
GORG_SAMEA6071365_SAGS_AG900K16	GCA_902614065.1
GORG_SAMEA6072018_SAGS_AG904P17	GCA_902614065.1
GORG_SAMEA6073915_SAGS_AG915C22	GCA_902614065.1
GORG_SAMEA6074168_SAGS_AG916F16	GCA_902614065.1
GORG_SAMEA6074628_SAGS_AG918L06	GCA_902614065.1
GORG_SAMEA6074902_SAGS_AG920C11	GCA_902614065.1
TARA_SAMEA2619857_METAG_FCBHIPNO	GCA_902614065.1
TARA_SAMEA2622074_METAG_JDGAKLBG	GCA_902614065.1
TARA_SAMEA2623426_METAG_FDKAABOF	GCA_902614065.1
BATS_SAMN07137085_METAG_DFMHGLCG	GCA_002691165.1
BGEO_SAMN07136785_METAG_GGMFKIHO	GCA_002691165.1
GORG_SAMEA6071779_SAGS_AG903N02	GCA_002691165.1
GORG_SAMEA6077936_SAGS_AG337I22	GCA_002691165.1
GORG_SAMEA6078064_SAGS_AG337P13	GCA_002691165.1
TARA_SAMEA2619531_METAG_JPMPDEDJ	GCA_002691165.1
TARA_SAMEA2621839_METAG_GAEDMOID	GCA_002691165.1
TARA_SAMEA2619531_METAG_PGKJFCCK	GCA_003538555.1
BGEO_SAMN07136627_METAG_JMFCKIMH	GCA_902587325.1
GORG_SAMEA6069492_SAGS_AG891F08	GCA_902587325.1
GORG_SAMEA6069920_SAGS_AG893F23	GCA_902587325.1
GORG_SAMEA6070304_SAGS_AG895C20	GCA_902587325.1
GORG_SAMEA6070822_SAGS_AG898B02	GCA_902587325.1
GORG_SAMEA6071830_SAGS_AG904A13	GCA_902587325.1
GORG_SAMEA6072433_SAGS_AG908A02	GCA_902587325.1
GORG_SAMEA6073584_SAGS_AG913K11	GCA_902587325.1
GORG_SAMEA6074710_SAGS_AG919C15	GCA_902587325.1
GORG_SAMEA6075333_SAGS_AG349O20	GCA_902587325.1
TARA_SAMEA2591122_METAG_AIFDONOC	GCA_902587325.1
TARA_SAMEA2619376_METAG_NAGCFAOJ	GCA_902587325.1
TARA_SAMEA2619667_METAG_PPNBBICF	GCA_902587325.1
TARA_SAMEA2619678_METAG_DBNEMIFH	GCA_902587325.1
TARA_SAMEA2623059_METAG_ELDLHDLM	GCA_902587325.1
GORG_SAMEA6069514_SAGS_AG891G19	GCA_902520835.1
GORG_SAMEA6070209_SAGS_AG894L20	GCA_902520835.1
GORG_SAMEA6075719_SAGS_AG390I11	GCA_902520835.1
TARA_SAMEA2620081_METAG_CKIPLNNO	GCA_902520835.1
TARA_SAMEA2623446_METAG_LOIAGLFN	GCA_902520835.1
GORG_SAMEA6077345_SAGS_AG325I09	GCA_003331885.1
TARA_SAMEA2619376_METAG_EJLCHKPM	GCA_003331885.1
TARA_SAMEA2619399_METAG_PJMACFPI	GCA_003331885.1
TARA_SAMEA2619531_METAG_PKFANCED	GCA_003331885.1
TARA_SAMEA2619548_METAG_GKKEPGHF	GCA_003331885.1
TARA_SAMEA2619667_METAG_BJKMIHJM	GCA_003331885.1
TARA_SAMEA2620929_METAG_KIKDIIDE	GCA_003331885.1
TARA_SAMEA2621020_METAG_AFPEGNBP	GCA_003331885.1
TARA_SAMEA2621021_METAG_EGBCLCKD	GCA_003331885.1
TARA_SAMEA2621037_METAG_JNBKPEFB	GCA_003331885.1
TARA_SAMEA2621045_METAG_FCDLAAMK	GCA_003331885.1
TARA_SAMEA2621254_METAG_GJMCIBMO	GCA_003331885.1
TARA_SAMEA2621260_METAG_CJNEDGMI	GCA_003331885.1
TARA_SAMEA2621272_METAG_EAEHPIBE	GCA_003331885.1
TARA_SAMEA2621277_METAG_OCOMEIBA	GCA_003331885.1
TARA_SAMEA2623808_METAG_FAAJGPAJ	GCA_003331885.1
TARA_SAMEA2623826_METAG_GNECFJDO	GCA_003331885.1
TARA_SAMEA2623868_METAG_PJMANKAH	GCA_003331885.1
GORG_SAMEA6070681_SAGS_AG897B03	GCA_902597545.1
GORG_SAMEA6074186_SAGS_AG916G20	GCA_902597545.1
GORG_SAMEA6075139_SAGS_AG349C04	GCA_902597545.1
GORG_SAMEA6079884_SAGS_AG430J03	GCA_902597545.1
GORG_SAMEA6067677_SAGS_AH287A05	GCA_902622575.1
TARA_SAMEA2622652_METAG_IODHCJFC	GCA_902622575.1
TARA_SAMEA2622658_METAG_PENMGIIH	GCA_902622575.1
TARA_SAMEA2622695_METAG_ALECGHBI	GCA_902622575.1
TARA_SAMEA2622710_METAG_OGKLAHMI	GCA_902622575.1
TARA_SAMEA2622716_METAG_CIDJGKHO	GCA_902622575.1
TARA_SAMEA2622765_METAG_FJODJKHI	GCA_902622575.1
TARA_SAMEA2622796_METAG_IKJAKAAM	GCA_902622575.1
TARA_SAMEA2622801_METAG_DKKNDCDL	GCA_902622575.1
BATS_SAMN07137074_METAG_EHPJFMIB	GCA_902595555.1
BATS_SAMN07137075_METAG_ENJLIBKM	GCA_902595555.1
BATS_SAMN07137121_METAG_FMGHKIGJ	GCA_902595555.1
BATS_SAMN07137122_METAG_KAOMBHAN	GCA_902595555.1
GORG_SAMEA6076457_SAGS_AG447C16	GCA_902595555.1
GORG_SAMEA6076615_SAGS_AG447L22	GCA_902595555.1
GORG_SAMEA6079729_SAGS_AG426O21	GCA_902595555.1
TARA_SAMEA2620021_METAG_GDCBAMGG	GCA_902595555.1
TARA_SAMEA2620081_METAG_PCGNKBON	GCA_902595555.1
TARA_SAMEA2591122_METAG_FOEIEFKC	GCA_004321735.1
TARA_SAMEA2619531_METAG_JHIFAJEJ	GCA_004321735.1
TARA_SAMEA2620339_METAG_JDJMPEKP	GCA_004321735.1
TARA_SAMEA2622097_METAG_DMMKGHCB	GCA_002708985.1
GORG_SAMEA6075809_SAGS_AG390M22	GCA_002705485.1
TARA_SAMEA2619376_METAG_EJDLPCAL	GCA_002705485.1
TARA_SAMEA2619667_METAG_MPIDEDDA	GCA_002705485.1
TARA_SAMEA2621839_METAG_NGJGDLCD	GCA_002705485.1
BGEO_SAMN07136961_METAG_LJGALKHI	GCA_002705485.1
TARA_SAMEA2621839_METAG_MDNNDCPP	GCA_002705485.1
TARA_SAMEA2623116_METAG_DJGGDMPC	GCA_002705485.1
TARA_SAMEA2622097_METAG_AJGPEBIE	GCA_902523635.1
TARA_SAMEA4397004_METAG_IGFMALDO	GCA_012959395.1
TARA_SAMEA4397072_METAG_AALKFHFB	GCA_012959395.1
TARA_SAMEA4397730_METAG_BEKGJMLL	GCA_012959395.1
TARA_SAMEA4398150_METAG_ODIEKONI	GCA_012959395.1
TARA_SAMEA4397034_METAG_BCBOLHGA	GCA_012959395.1
TARA_SAMEA4397072_METAG_DFFBALLK	GCA_012959395.1
TARA_SAMEA4397157_METAG_JAFILFOO	GCA_012959395.1
TARA_SAMEA4397239_METAG_GELKEDKA	GCA_012959395.1
TARA_SAMEA4397355_METAG_BLOIAPCO	GCA_012959395.1
TARA_SAMEA4397390_METAG_AGNCMICA	GCA_012959395.1
TARA_SAMEA4397516_METAG_DNIDNLGG	GCA_012959395.1
TARA_SAMEA4397649_METAG_FMFPCFAE	GCA_012959395.1
TARA_SAMEA4397705_METAG_DOLDDGKM	GCA_012959395.1
TARA_SAMEA4397756_METAG_AGNKNMPA	GCA_012959395.1
TARA_SAMEA4397930_METAG_LANIAEAE	GCA_012959395.1
TARA_SAMEA4397983_METAG_AFHHCOIH	GCA_012959395.1
TARA_SAMEA4398067_METAG_LJJNHKOF	GCA_012959395.1
TARA_SAMEA4398176_METAG_FOFMNJAA	GCA_012959395.1
TARA_SAMEA4398219_METAG_JMKLKHNA	GCA_012959395.1
TARA_SAMEA4398341_METAG_PFLHBALN	GCA_012959395.1
TARA_SAMEA2621487_METAG_DKHLNMBB	GCA_012959395.1
TARA_SAMEA2622197_METAG_DDGIMMEI	GCA_902511755.1
TARA_SAMEA2622219_METAG_CCAAPAGN	GCA_902511755.1
TARA_SAMEA2619399_METAG_DBNMHHPA	GCA_002702895.1
TARA_SAMEA2621401_METAG_LGPMNKLP	GCA_003331265.1
TARA_SAMEA4397196_METAG_FFOADAEA	GCA_003331265.1
TARA_SAMEA4397611_METAG_GBIDPBPM	GCA_003331265.1
TARA_SAMEA4397649_METAG_IGLNGMBL	GCA_003331265.1
TARA_SAMEA4398176_METAG_BJKMHBBN	GCA_003331265.1
TARA_SAMEA4398247_METAG_BHMIBIDN	GCA_003331265.1
TARA_SAMEA4398341_METAG_LNIHAOHI	GCA_003331265.1
TARA_SAMEA4398370_METAG_BEKFDOBB	GCA_003331265.1
BGEO_SAMN07136961_METAG_CAHOICJE	GCA_003331265.1
TARA_SAMEA2623627_METAG_LDOJFEIO	GCA_003331265.1
TARA_SAMEA2623886_METAG_GNEFDMJK	GCA_003331265.1
TARA_SAMEA4396424_METAG_DGIPCBPG	GCA_003331265.1
TARA_SAMEA2620980_METAG_HOANNCOF	GCA_003331265.1
TARA_SAMEA2623116_METAG_DGPHOOJK	GCA_003331265.1
GORG_SAMEA6075585_SAGS_AG390A05	GCA_004214185.1
GORG_SAMEA6076494_SAGS_AG447E15	GCA_004214185.1
GORG_SAMEA6075734_SAGS_AG390J06	GCA_902559035.1
GORG_SAMEA6075810_SAGS_AG390M23	GCA_902559035.1
GORG_SAMEA6076834_SAGS_AG313L05	GCA_902559035.1
TARA_SAMEA2621779_METAG_HAHOFLDK	GCA_902559035.1
TARA_SAMEA2622173_METAG_LFCELLDB	GCA_902559035.1
TARA_SAMEA2622219_METAG_EICAIODG	GCA_902559035.1
TARA_SAMEA2623116_METAG_FEGPKIGB	GCA_902559035.1
TARA_SAMEA4396424_METAG_KDJGPJEE	GCA_902559035.1
3300027315_9	GCA_902510655.1
TARA_SAMEA2621990_METAG_ENDMPDDL	GCA_002721175.1
TARA_SAMEA2622695_METAG_CMNDNPIH	GCA_002719315.1
TARA_SAMEA2619667_METAG_KNKLEPCM	GCA_002169155.2
TARA_SAMEA2621779_METAG_OCJBBMND	GCA_902509675.1
TARA_SAMEA2623627_METAG_NIFOEILF	GCA_002697255.1
TARA_SAMEA2621076_METAG_HGEHCMEI	GCA_902510415.1
GORG_SAMEA6067785_SAGS_AH287G13	GCA_902626585.1
GORG_SAMEA6068204_SAGS_AH321D14	GCA_902626585.1
TARA_SAMEA2622658_METAG_LEAABBFO	GCA_902626585.1
TARA_SAMEA2622715_METAG_MLGKIGNE	GCA_902626585.1
TARA_SAMEA2622901_METAG_NCAEHOPD	GCA_902626585.1
GORG_SAMEA6069591_SAGS_AG891M22	GCA_902518355.1
TARA_SAMEA2620756_METAG_JOFOEEKL	GCA_002702875.1
TARA_SAMEA2622097_METAG_NPMLOKCP	GCA_002702875.1
TARA_SAMEA2622452_METAG_JJHGFHKE	GCA_002702875.1
TARA_SAMEA2622657_METAG_PPMELPKF	GCA_002702875.1
Genome_170	GCA_011524675.1
MARD_SAMN02436111_REFG_MMP02436111	GCF_000152985.1
TARA_SAMEA2619747_METAG_EHNOMLCN	GCF_000152985.1
TARA_SAMEA2620824_METAG_CBEDBHBG	GCF_000152985.1
TARA_SAMEA2620925_METAG_MOIAHGGC	GCF_000152985.1
TARA_SAMEA2621092_METAG_PHGLPHIA	GCF_000152985.1
TARA_SAMEA2621295_METAG_JFLCCKIL	GCF_000152985.1
3300026096_3	GCF_900130045.1
MARD_SAMN04487999_REFG_MMP04487999	GCF_900130045.1
TARA_SAMEA2623649_METAG_PDMFMGEL	GCF_900130045.1
MARD_SAMN02745246_REFG_MMP02745246	GCF_900129005.1
TARA_SAMEA4396489_METAG_KLAOAPLD	GCF_004104375.1
3300020415_8	GCA_002708845.1
TARA_SAMEA2623513_METAG_GHPJPOPG	GCA_002708845.1
3300020426_8	GCF_902499555.1
TARA_SAMEA2622362_METAG_BEIAPOCM	GCF_902499555.1
TARA_SAMEA2622545_METAG_NPNOEMNH	GCF_902499555.1
TARA_SAMEA2623794_METAG_AGNFKEDD	GCF_902499555.1
3300027834_42	GCF_003253545.1
MARD_SAMN04488096_REFG_MMP04488096	GCF_900141885.1
