ID	siderophore	cyanobactin	PpyS-KS	TfuA-related	furan	terpene	RaS-RiPP	lassopeptide	head_to_tail	hserlactone	PUFA	T1PKS	phosphoglycolipid	T3PKS	ectoine	transAT-PKS	hglE-KS	LAP	phenazine	NRPS	bottromycin	PKS-like	PBDE	T2PKS	linaridin	sactipeptide	acyl_amino_acids	tropodithietic-acid	nucleoside	NAGGN	butyrolactone	microviridin	betalactone	amglyccycl	proteusin	resorcinol	oligosaccharide	indole	other	ladderane	thiopeptide	CDPS	lanthipeptide	bacteriocin	arylpolyene	transAT-PKS-like	NRPS-like	phosphonate	GCF.fit_predict.clusterID	GCC.fit_predict.clusterID	Genome_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	Freeliving	PhylumT
Marine_OTU_2521	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	3300027847_31	Marine:d__Bacteria	Marine:p__AABM5-125-24	Marine:c__AABM5-125-24	Marine:o__AABM5-125-24	Marine:f__	Marine:g__	Marine:s__	Marine_OTU_2521	Marine	Marine:Others
Marine_OTU_2522	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	GC_170	GC_0	3300027852_12	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Bacteroidia	Marine:o__Flavobacteriales	Marine:f__Flavobacteriaceae	Marine:g__Arenibacter	Marine:s__	Marine_OTU_2522	Marine	Marine:p__Bacteroidota
Marine_OTU_2526	0.0	0.0	0.0	0.0	0.0	0.7777777777777778	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	GC_170	GC_0	TARA_SAMEA4397611_METAG_GLDGAPAK	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__Porticoccaceae	Marine:g__HTCC2207	Marine:s__	Marine_OTU_2526	Marine	Marine:p__Proteobacteria
Marine_OTU_2528	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6070025_SAGS_AG893O06	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__HIMB59	Marine:f__GCA-002718135	Marine:g__AG-337-I02	Marine:s__AG-337-I02_sp902623545	Marine_OTU_2528	Marine	Marine:p__Proteobacteria
Marine_OTU_2529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_32	GC_6	GORG_SAMEA6073953_SAGS_AG915F11	Marine:d__Bacteria	Marine:p__Actinobacteriota	Marine:c__Acidimicrobiia	Marine:o__Actinomarinales	Marine:f__Actinomarinaceae	Marine:g__Actinomarina	Marine:s__Actinomarina_sp003213625	Marine_OTU_2529	Marine	Marine:p__Actinobacteriota
Marine_OTU_2530	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6074140_SAGS_AG916D16	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__MED727	Marine:s__MED727_sp902596745	Marine_OTU_2530	Marine	Marine:p__Proteobacteria
Marine_OTU_2531	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6079897_SAGS_AG430J21	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_sp902597895	Marine_OTU_2531	Marine	Marine:p__Proteobacteria
Marine_OTU_2532	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6074677_SAGS_AG918P15	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_ubique_E	Marine_OTU_2532	Marine	Marine:p__Proteobacteria
Marine_OTU_2533	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6074952_SAGS_AG920G11	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Burkholderiales	Marine:f__Burkholderiaceae_A	Marine:g__UBA7377	Marine:s__	Marine_OTU_2533	Marine	Marine:p__Proteobacteria
Marine_OTU_2534	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6076210_SAGS_AG422C13	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_sp902571375	Marine_OTU_2534	Marine	Marine:p__Proteobacteria
Marine_OTU_2535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_482	GC_14	GORG_SAMEA6080247_SAGS_AG439D15	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__AG-422-B15	Marine:g__AG-422-B15	Marine:s__	Marine_OTU_2535	Marine	Marine:p__Proteobacteria
Marine_OTU_2536	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6077855_SAGS_AG337D17	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_sp902524545	Marine_OTU_2536	Marine	Marine:p__Proteobacteria
Marine_OTU_2537	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6079343_SAGS_AG470D16	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__Pelagibacter	Marine:s__Pelagibacter_sp902608975	Marine_OTU_2537	Marine	Marine:p__Proteobacteria
Marine_OTU_2538	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6079625_SAGS_AG426I15	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__GCA-2704625	Marine:s__GCA-2704625_sp003213135	Marine_OTU_2538	Marine	Marine:p__Proteobacteria
Marine_OTU_2539	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	GORG_SAMEA6079859_SAGS_AG430G14	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__CACHRU01	Marine:s__CACHRU01_sp902582345	Marine_OTU_2539	Marine	Marine:p__Proteobacteria
Marine_OTU_2540	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_61	GC_0	Genome_013	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Caulobacterales	Marine:f__Parvularculaceae	Marine:g__Marinicaulis	Marine:s__	Marine_OTU_2540	Marine	Marine:p__Proteobacteria
Marine_OTU_2541	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_233	GC_0	Genome_140	Marine:d__Bacteria	Marine:p__Actinobacteriota	Marine:c__Actinomycetia	Marine:o__Nanopelagicales	Marine:f__UBA10799	Marine:g__UBA10799	Marine:s__	Marine_OTU_2541	Marine	Marine:p__Actinobacteriota
Marine_OTU_2543	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_12	GC_3	MARD_SAMEA2272692_REFG_MMP2272692	Marine:d__Bacteria	Marine:p__Cyanobacteria	Marine:c__Cyanobacteriia	Marine:o__Cyanobacteriales	Marine:f__Nostocaceae	Marine:g__Richelia	Marine:s__Richelia_intracellularis	Marine_OTU_2543	Marine	Marine:p__Cyanobacteria
Marine_OTU_2544	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	MARD_SAMN02745246_REFG_MMP02745246	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Bacteroidia	Marine:o__Flavobacteriales	Marine:f__Flavobacteriaceae	Marine:g__Leeuwenhoekiella	Marine:s__Leeuwenhoekiella_marinoflava	Marine_OTU_2544	Marine	Marine:p__Bacteroidota
Marine_OTU_2545	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	MARD_SAMN04390145_REFG_MMP04390145	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Bacteroidia	Marine:o__Flavobacteriales	Marine:f__Flavobacteriaceae	Marine:g__Polaribacter	Marine:s__Polaribacter_vadi	Marine_OTU_2545	Marine	Marine:p__Bacteroidota
Marine_OTU_2546	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_208	GC_0	MARD_SAMN04488047_REFG_MMP04488047	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Rhodobacterales	Marine:f__Rhodobacteraceae	Marine:g__Tranquillimonas	Marine:s__Tranquillimonas_alkanivorans	Marine_OTU_2546	Marine	Marine:p__Proteobacteria
Marine_OTU_2547	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	GC_58	GC_2	MARD_SAMN05017772_REFG_MMP05017772	Marine:d__Bacteria	Marine:p__Actinobacteriota	Marine:c__Actinomycetia	Marine:o__Mycobacteriales	Marine:f__Mycobacteriaceae	Marine:g__Gordonia	Marine:s__Gordonia_sp002009645	Marine_OTU_2547	Marine	Marine:p__Actinobacteriota
Marine_OTU_2548	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_95	GC_6	MARD_SAMN05447431_REFG_MMP05447431	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__Oleiphilaceae	Marine:g__Marinobacter	Marine:s__Marinobacter_shengliensis	Marine_OTU_2548	Marine	Marine:p__Proteobacteria
Marine_OTU_2549	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	MARD_SAMN09939641_REFG_MMP09939641	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Bacteroidia	Marine:o__Flavobacteriales	Marine:f__Flavobacteriaceae	Marine:g__Muricauda	Marine:s__Muricauda_sp003584135	Marine_OTU_2549	Marine	Marine:p__Bacteroidota
Marine_OTU_2550	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_236	GC_0	MARD_SAMN10225537_REFG_MMP10225537	Marine:d__Bacteria	Marine:p__Actinobacteriota	Marine:c__Actinomycetia	Marine:o__Actinomycetales	Marine:f__Microbacteriaceae	Marine:g__Rhodoglobus	Marine:s__Rhodoglobus_amurskyensis	Marine_OTU_2550	Marine	Marine:p__Actinobacteriota
Marine_OTU_2551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	GC_157	GC_2	MARD_SAMN10319551_REFG_MMP10319551	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__Spongiibacteraceae	Marine:g__Marortus	Marine:s__Marortus_luteolus	Marine_OTU_2551	Marine	Marine:p__Proteobacteria
Marine_OTU_2552	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	GC_112	GC_2	MARD_SAMN10362944_REFG_MMP10362944	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__Pseudomonadales	Marine:f__DSM-100316	Marine:g__Sinobacterium	Marine:s__Sinobacterium_caligoides	Marine_OTU_2552	Marine	Marine:p__Proteobacteria
Marine_OTU_2553	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	TARA_SAMEA2591122_METAG_JMBIKMLF	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Pelagibacterales	Marine:f__Pelagibacteraceae	Marine:g__GCA-002704185	Marine:s__GCA-002704185_sp003280495	Marine_OTU_2553	Marine	Marine:p__Proteobacteria
Marine_OTU_2555	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	TARA_SAMEA2619766_METAG_PDLHCFHF	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Puniceispirillales	Marine:f__Puniceispirillaceae	Marine:g__UBA8309	Marine:s__UBA8309_sp002457745	Marine_OTU_2555	Marine	Marine:p__Proteobacteria
Marine_OTU_2556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	GC_392	GC_11	TARA_SAMN05326650_METAG_MED00026	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Gammaproteobacteria	Marine:o__UBA11654	Marine:f__UBA11654	Marine:g__UBA11654	Marine:s__UBA11654_sp002691465	Marine_OTU_2556	Marine	Marine:p__Proteobacteria
Marine_OTU_2558	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	TARA_SAMN05326651_METAG_RED00037	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Rickettsiales	Marine:f__UBA3002	Marine:g__GCA-2725445	Marine:s__GCA-2725445_sp002725445	Marine_OTU_2558	Marine	Marine:p__Proteobacteria
Marine_OTU_2559	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	TARA_SAMEA2621839_METAG_LMFFHMLM	Marine:d__Bacteria	Marine:p__Bacteroidota	Marine:c__Bacteroidia	Marine:o__Flavobacteriales	Marine:f__Vicingaceae	Marine:g__UBA5081	Marine:s__UBA5081_sp002415785	Marine_OTU_2559	Marine	Marine:p__Bacteroidota
Marine_OTU_2560	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	GC_168	GC_0	TARA_SAMEA2620039_METAG_CCAPJDHN	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Sphingomonadales	Marine:f__Sphingomonadaceae	Marine:g__Blastomonas	Marine:s__Blastomonas_delafieldii_A	Marine_OTU_2560	Marine	Marine:p__Proteobacteria
Marine_OTU_2561	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_37	GC_0	TARA_SAMEA2620217_METAG_MFEDECDH	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__TMED127	Marine:f__TMED127	Marine:g__GCA-002690875	Marine:s__	Marine_OTU_2561	Marine	Marine:p__Proteobacteria
Marine_OTU_2562	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	GC_233	GC_0	TARA_SAMEA2620812_METAG_FGHEDPBG	Marine:d__Bacteria	Marine:p__Proteobacteria	Marine:c__Alphaproteobacteria	Marine:o__Rhodospirillales	Marine:f__Casp-alpha2	Marine:g__UBA1479	Marine:s__UBA1479_sp002706405	Marine_OTU_2562	Marine	Marine:p__Proteobacteria
Marine_OTU_2563	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	TARA_SAMEA2623390_METAG_IFCMLOCO	Marine:d__Bacteria	Marine:p__Acidobacteriota	Marine:c__Vicinamibacteria	Marine:o__Vicinamibacterales	Marine:f__UBA823	Marine:g__UBA11600	Marine:s__UBA11600_sp002717745	Marine_OTU_2563	Marine	Marine:Others
Marine_OTU_2565	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	GC_170	GC_0	TARA_SAMEA2623649_METAG_FFHMMIFK	Marine:d__Bacteria	Marine:p__Chloroflexota	Marine:c__Dehalococcoidia	Marine:o__UBA3495	Marine:f__UBA3495	Marine:g__UBA11650	Marine:s__UBA11650_sp002708395	Marine_OTU_2565	Marine	Marine:p__Chloroflexota
