GenomeID	Others	RiPPs	NRPS	PKS	Terpene
3300012281_2	1	2	1	0	1
3300025274_2	1	1	0	1	0
3300011681_3	0	1	0	0	2
3300025897_53	2	1	0	1	2
TARA_SAMEA2622822_METAG_IOKJGEPL	0	0	0	0	2
TARA_SAMEA4397649_METAG_IAALIJDF	0	0	0	0	1
3300014630_4	0	1	0	0	0
TARA_SAMEA4398341_METAG_CPFFOJFC	2	0	1	2	0
HOTS_SAMN07137026_METAG_CICKEPAL	1	0	0	0	0
3300027225_4	0	0	0	0	1
3300029891_9	0	0	0	1	0
3300011745_4	3	0	0	0	0
3300027283_16	3	1	0	1	0
TARA_SAMEA4398315_METAG_DPMPADDK	0	2	0	0	0
3300011165_3	4	0	0	0	0
3300014897_2	1	0	1	0	1
GORG_SAMEA6068930_SAGS_AG359F09	0	0	0	1	1
3300025564_5	0	0	0	0	1
3300025086_3	0	0	0	1	1
3300027816_12	0	0	1	1	2
3300014048_4	2	1	0	0	1
GORG_SAMEA6073124_SAGS_AG911F16	0	0	0	0	1
3300021091_41	0	0	0	1	0
3300011357_1	0	2	1	0	1
3300011731_3	1	2	1	0	0
MARD_SAMN05898003_REFG_MMP05898003	3	3	13	5	0
3300024238_3	5	1	4	3	0
3300027892_39	0	0	0	0	2
TARA_SAMEA2623808_METAG_FAAJGPAJ	0	0	0	0	1
3300020426_27	0	0	0	0	1
MARD_SAMN02436138_REFG_MMP02436138	5	1	1	0	0
TARA_SAMEA4397051_METAG_NGAHLNDD	0	1	0	0	1
3300011776_1	2	0	0	0	1
TARA_SAMEA2622673_METAG_KFBDGNBD	2	0	0	1	0
3300014694_4	0	0	0	0	1
GORG_SAMEA6076045_SAGS_AG414P09	1	0	0	0	1
3300027839_32	4	0	0	0	0
3300011356_2	0	0	0	0	1
TARA_SAMEA2622801_METAG_ABMMGODO	0	0	1	0	0
TARA_SAMEA4398009_METAG_HNNLMDJM	0	0	0	0	1
TARA_SAMEA4397920_METAG_MADNENDE	2	1	1	0	0
3300025536_14	0	0	1	1	0
3300014073_3	0	3	1	1	0
TARA_SAMEA2623756_METAG_KHHGJCKK	0	0	0	0	1
TARA_SAMEA4397157_METAG_NGHKFCOJ	0	0	0	0	1
3300017532_96	1	0	0	0	0
3300011751_3	0	2	1	0	0
3300021500_5	3	3	0	1	0
TARA_SAMEA2620339_METAG_JDJMPEKP	0	0	0	0	2
3300025719_8	0	1	0	1	0
3300011774_2	1	0	0	0	0
3300011212_4	2	1	0	0	0
TARA_SAMEA4397730_METAG_DNEDKOCP	0	0	0	0	2
TARA_SAMEA2619779_METAG_DEIPIGFH	0	0	1	1	1
TARA_SAMEA2619854_METAG_DHKPDHFL	2	3	0	0	2
3300029902_14	0	0	1	1	1
3300020415_11	3	0	0	1	1
GORG_SAMEA6075502_SAGS_AG404K13	0	0	2	1	0
3300027687_10	0	0	0	0	1
3300011202_4	1	1	1	0	1
3300015163_3	3	0	0	0	0
3300007519_65	1	0	0	0	0
3300020361_40	1	0	0	0	0
TARA_SAMEA4398067_METAG_KIGCEEPD	0	0	0	0	1
TARA_SAMEA2623314_METAG_IAFAMNLA	1	4	0	0	0
3300011536_5	1	0	0	0	0
3300017505_9	1	0	0	0	2
3300013132_35	0	2	0	1	1
3300027965_38	0	1	0	0	1
3300011811_3	6	0	0	0	1
TARA_SAMEA4398238_METAG_IPMCJFCD	0	0	4	0	0
3300024901_1	0	2	0	0	1
TARA_SAMEA2621099_METAG_GDBPEBAN	1	1	0	0	0
3300012985_8	2	3	0	1	3
3300017518_60	0	2	0	0	0
3300013136_30	0	0	2	0	1
TARA_SAMEA2619815_METAG_EHGMOHKB	3	1	0	0	0
3300013264_1	1	2	1	0	1
3300027800_30	1	2	0	0	0
GORG_SAMEA6074486_SAGS_AG917O09	1	0	0	0	0
3300013006_60	0	0	0	0	1
TARA_SAMEA2619907_METAG_IKOHGMAA	0	0	0	0	3
3300012801_1	4	1	3	2	1
3300011996_4	3	0	1	1	0
3300020730_3	0	0	1	0	0
TARA_SAMEA2621423_METAG_MMFGIHGM	2	1	0	1	1
3300011601_3	0	2	1	0	1
3300020347_3	1	1	0	1	1
TARA_SAMEA2620882_METAG_ECPJEPLI	3	0	0	1	0
3300027896_40	2	1	1	0	0
TARA_SAMEA4398387_METAG_PBBIBPIA	2	2	0	0	0
3300025514_5	3	0	0	0	1
3300027607_45	4	1	0	0	4
TARA_SAMEA4398247_METAG_IBEOCAJF	0	0	1	0	0
3300012609_2	1	1	5	0	0
3300025876_21	0	0	0	0	2
3300024302_18	0	0	0	1	0
3300011897_5	1	2	0	0	0
3300025027_3	3	0	0	1	1
3300020726_2	0	1	1	0	0
TARA_SAMEA4398150_METAG_DOGMCALJ	3	0	0	0	1
TARA_SAMEA4397536_METAG_IBGBAAJA	3	1	1	0	0
TARA_SAMEA2622658_METAG_HKOEJCMB	0	0	0	0	2
MARD_SAMN05418087_REFG_MMP05418087	5	1	0	0	0
TARA_SAMEA4396489_METAG_KGPCBANM	1	1	1	0	0
3300025042_2	4	1	0	0	0
3300026196_13	0	0	0	1	0
3300021471_10	0	0	2	0	0
3300017553_11	0	0	0	0	1
3300014644_2	3	1	1	0	1
MALA_SAMN05422192_METAG_FMDMGIFD	2	0	1	2	0
3300028417_17	3	0	0	0	0
TARA_SAMEA2619840_METAG_GHMKJPCJ	1	0	0	0	0
GORG_SAMEA6070162_SAGS_AG894I05	0	0	0	0	1
TARA_SAMEA4398315_METAG_PPLMPLIM	1	0	0	0	0
3300027816_10	0	0	2	1	2
3300025472_21	0	1	0	0	1
3300007519_82	0	0	0	1	0
3300020407_8	1	0	0	0	0
3300020594_5	2	0	2	2	0
3300020691_2	0	4	1	1	1
3300020195_35	2	0	0	1	0
TARA_SAMEA4398315_METAG_BJAKHDDB	2	0	0	1	1
GORG_SAMEA6069754_SAGS_AG892J04	0	0	0	0	3
MARD_SAMN08886212_SAGS_MMP08886212	0	1	0	0	3
3300017522_56	1	0	0	0	0
GORG_SAMEA6070151_SAGS_AG894G16	0	1	0	0	2
TARA_SAMEA2623673_METAG_JFFDJKBM	1	0	0	0	1
3300009703_8	5	5	1	2	0
TARA_SAMEA2622695_METAG_HNLLBKDF	1	0	0	0	2
3300024300_13	0	0	0	0	1
TARA_SAMEA2591098_METAG_MBMKDMEL	1	0	0	0	1
3300025897_43	0	0	1	1	0
3300025237_2	5	1	0	0	0
TARA_SAMEA4398238_METAG_DPBPGCOI	5	2	0	0	0
3300027760_24	1	0	0	0	0
GORG_SAMEA6075001_SAGS_AG920L03	0	0	0	0	1
MARD_SAMEA2272692_REFG_MMP2272692	1	0	0	0	1
3300026229_1	0	0	1	1	1
TARA_SAMEA2623314_METAG_KMFJBEED	1	0	1	0	3
3300027983_30	0	1	0	0	1
3300012252_4	3	1	0	0	0
TARA_SAMEA2620995_METAG_MINDLNBM	1	0	0	0	0
BGEO_SAMN07136708_METAG_ILOEEALM	1	1	0	0	0
3300017518_21	0	0	1	1	3
TARA_SAMEA4398432_METAG_DPPBFELL	3	2	1	0	0
MARD_SAMD00036591_REFG_MMP00036591	1	2	0	0	0
TARA_SAMEA2619399_METAG_GLCECAEA	1	0	0	0	0
TARA_SAMEA2622452_METAG_LOANMEJJ	0	0	0	1	2
MARD_SAMN08886144_SAGS_MMP08886144	0	1	0	0	3
TARA_SAMEA4397722_METAG_IFAMFHPI	2	0	0	0	2
GORG_SAMEA6077876_SAGS_AG337E19	0	0	0	0	1
TARA_SAMEA2620812_METAG_HIEKJCAB	3	1	1	3	1
TARA_SAMEA2621295_METAG_HBFNHEPB	1	0	1	1	0
3300011535_2	1	4	1	0	0
3300025565_8	2	0	0	0	0
TARA_SAMEA4396468_METAG_DOOIBEFB	2	0	0	0	0
3300011483_3	3	4	2	1	1
GORG_SAMEA6068204_SAGS_AH321D14	0	0	0	0	1
MARD_SAMN02671358_SAGS_MMP02671358	0	1	0	0	3
3300023174_47	0	0	0	0	3
GORG_SAMEA6077561_SAGS_AG333D04	0	0	1	0	1
GORG_SAMEA6071030_SAGS_AG899B06	0	0	0	0	1
TARA_SAMEA4397489_METAG_FPHGBFEN	5	1	1	0	0
MARD_SAMD00019141_REFG_MMP00019141	2	2	2	0	0
TARA_SAMEA2620828_METAG_BCJICNCP	0	0	0	0	2
3300020220_33	2	0	0	0	3
3300021091_42	0	1	1	0	2
3300027962_13	0	1	0	0	0
TARA_SAMN05326648_METAG_IOS00003	0	1	0	0	4
3300020201_26	0	0	0	1	2
GORG_SAMEA6076164_SAGS_AG410P11	0	0	0	0	1
3300025062_4	2	0	0	1	0
MARD_SAMN05418236_REFG_MMP05418236	5	2	0	0	0
TARA_SAMN05326651_METAG_RED00044	0	0	0	0	2
GORG_SAMEA6074677_SAGS_AG918P15	0	0	0	0	1
TARA_SAMEA4397051_METAG_GINDMBMO	1	0	0	0	0
TARA_SAMEA2622097_METAG_NPMLOKCP	0	0	0	0	1
3300018984_4	1	7	2	3	4
3300027309_2	5	1	6	2	1
3300022931_8	0	0	1	0	0
3300000470_3	2	2	1	1	0
3300025193_1	3	0	1	1	1
GORG_SAMEA6079837_SAGS_AG430F07	0	0	0	0	1
MARD_SAMN05418052_REFG_MMP05418052	6	1	1	1	0
TARA_SAMEA4396538_METAG_AEEOOKMC	1	0	0	0	1
3300014622_2	2	0	0	0	2
TARA_SAMEA2619766_METAG_KBDCKIJJ	1	0	0	0	1
3300013391_3	3	1	0	0	0
TARA_SAMEA2621213_METAG_IEELBDGF	2	1	1	0	2
TARA_SAMEA2622801_METAG_INILGBIK	2	2	0	0	0
TARA_SAMEA2619766_METAG_DIMCKEKF	2	1	0	0	1
GORG_SAMEA6079047_SAGS_AG461M14	0	0	0	0	1
TARA_SAMEA2591132_METAG_IGHGJMDJ	3	2	0	0	0
MARD_SAMN04957306_REFG_MMP04957306	1	1	0	0	1
GORG_SAMEA6075648_SAGS_AG390D15	0	0	0	0	1
MALA_SAMN05422195_METAG_NJLALEJO	2	1	2	0	0
3300001422_3	1	0	0	0	1
TARA_SAMEA4398341_METAG_JFFOPDLN	1	0	0	0	1
TARA_SAMEA4397489_METAG_JCLJMEBD	3	3	1	0	3
3300017788_73	0	0	0	1	3
TARA_SAMEA4397239_METAG_GELKEDKA	0	0	0	0	2
GORG_SAMEA6070621_SAGS_AG896M04	1	0	0	0	0
GORG_SAMEA6073718_SAGS_AG914E07	0	0	0	0	1
3300020204_42	0	0	0	0	1
TARA_SAMEA4398341_METAG_NELINLKA	0	0	0	0	1
TARA_SAMEA4396489_METAG_MGODDFLG	1	0	0	1	1
GORG_SAMEA6075359_SAGS_AG404A03	0	0	0	0	1
3300011232_3	0	3	0	0	0
3300011817_5	0	0	0	1	1
GORG_SAMEA6076353_SAGS_AG422M03	0	0	0	0	1
GORG_SAMEA6074176_SAGS_AG916G05	0	0	0	0	1
3300011887_3	6	0	1	0	0
3300020152_7	0	0	0	1	2
3300011966_4	1	3	1	0	0
TARA_SAMEA4398432_METAG_IFLIFCAK	3	3	1	1	2
TARA_SAMEA2619399_METAG_BLDMGNJJ	0	0	0	0	1
GORG_SAMEA6074561_SAGS_AG918E06	0	0	0	0	1
GORG_SAMEA6068593_SAGS_AH326M23	0	0	0	0	1
3300011890_2	0	0	0	1	1
TARA_SAMEA2591122_METAG_GJGBJEHC	1	0	0	0	2
TARA_SAMEA2621839_METAG_AKAMICPA	0	0	0	0	1
TARA_SAMEA4397798_METAG_EKDCHBPM	0	0	0	0	1
3300020057_20	0	0	0	1	1
3300011214_1	0	3	1	0	0
TARA_SAMEA4397390_METAG_NNEDOAFJ	0	0	0	1	1
3300020428_22	1	0	0	0	0
TARA_SAMEA2619531_METAG_IKBIDKFG	2	0	0	0	0
3300017931_13	0	0	1	0	2
3300010055_4	2	0	0	0	1
3300025792_3	2	0	1	4	0
3300020177_23	1	0	1	0	2
MALA_SAMN05421706_METAG_DCDGKLMK	0	1	0	0	0
3300022929_34	0	0	0	0	1
TARA_SAMEA4398067_METAG_GOLPMMLI	0	0	0	0	2
TARA_SAMEA2621092_METAG_PHGLPHIA	0	0	0	1	1
3300011951_4	4	3	3	1	1
3300018428_47	0	0	0	0	1
TARA_SAMEA2619815_METAG_FDHJOLJE	0	1	0	0	2
3300013138_15	2	1	0	0	0
TARA_SAMEA2622715_METAG_MLGKIGNE	0	0	0	0	1
3300027607_44	0	1	0	0	1
3300011517_1	0	0	2	2	2
TARA_SAMEA4397489_METAG_JJCNIHBC	2	0	0	0	1
MARD_SAMN04488519_REFG_MMP04488519	0	0	0	1	2
3300014065_2	1	0	4	2	1
TARA_SAMEA2622765_METAG_ELDONANN	0	1	0	0	2
TARA_SAMEA4397174_METAG_IFAOIBIG	1	1	0	0	3
3300027819_64	1	0	1	0	0
3300025667_20	0	1	0	0	0
TARA_SAMEA2619531_METAG_OFJEFHJI	0	0	0	0	2
TARA_SAMEA2622518_METAG_OLJHOANO	0	0	0	0	1
3300026117_1	1	1	2	0	0
3300011565_1	2	2	0	0	0
GORG_SAMEA6068039_SAGS_AH324I20	0	0	0	0	1
TARA_SAMEA4398009_METAG_OPMNFMGF	3	0	0	0	1
GORG_SAMEA6073491_SAGS_AG913B21	0	0	0	0	1
TARA_SAMEA4397586_METAG_DKFMECHO	1	0	0	0	1
TARA_SAMEA2621191_METAG_POKGBONJ	1	1	0	1	0
MARD_SAMN08886515_SAGS_MMP08886515	0	1	0	0	3
3300020429_13	0	1	0	0	1
TARA_SAMEA2622695_METAG_ALECGHBI	0	0	0	0	1
BGEO_SAMN07136517_METAG_HJDFKLOJ	0	0	1	0	1
MARD_SAMN09388146_REFG_MMP09388146	4	0	1	1	3
3300024186_3	0	6	38	5	0
TARA_SAMEA4397426_METAG_DJIEGDCK	3	0	0	0	1
GORG_SAMEA6073717_SAGS_AG914E06	0	0	0	0	1
3300020084_46	0	0	0	0	4
TARA_SAMEA2619782_METAG_PHMFINFO	1	0	0	0	0
3300024353_26	0	0	1	0	0
3300027878_28	1	3	2	2	1
3300013132_66	0	0	0	0	1
GORG_SAMEA6070173_SAGS_AG894I22	0	0	0	0	1
GORG_SAMEA6074064_SAGS_AG915O06	0	0	0	0	1
3300020394_10	3	0	0	1	0
3300007776_5	0	0	0	0	1
3300011240_4	0	3	0	0	0
3300025779_1	0	3	1	1	1
3300025883_6	2	1	2	0	1
3300011726_2	0	4	1	0	0
MALA_SAMN05422128_METAG_GFOMCGFD	0	1	0	0	0
GORG_SAMEA6070117_SAGS_AG894E05	1	0	0	0	0
TARA_SAMEA2619548_METAG_CIJMLAGG	0	0	0	0	1
GORG_SAMEA6074508_SAGS_AG917P19	0	0	0	0	1
MARD_SAMN05418097_REFG_MMP05418097	5	2	0	0	0
3300020681_2	4	0	1	0	0
3300025486_2	2	1	0	0	0
TARA_SAMEA2622837_METAG_IKHPFKLM	2	0	2	0	1
3300011373_1	3	1	1	0	0
3300025959_1	2	0	1	2	0
3300027192_6	0	0	0	0	1
3300027283_27	2	1	2	0	1
TARA_SAMEA4398315_METAG_JAJFOGDM	0	0	0	1	1
GORG_SAMEA6071747_SAGS_AG903K07	0	0	0	0	1
3300020706_3	0	3	1	0	1
3300005647_7	0	0	1	1	0
3300001782_24	0	0	1	0	0
3300012821_4	4	1	1	0	0
3300012789_1	1	1	0	1	1
TARA_SAMEA4396515_METAG_COJOLNON	2	2	2	3	2
3300013094_16	0	0	1	0	1
GORG_SAMEA6070294_SAGS_AG895B19	0	0	0	0	1
3300017473_2	0	0	0	0	2
MARD_SAMN05418135_REFG_MMP05418135	4	2	1	0	0
TARA_SAMEA2621423_METAG_EHHFHMPE	0	0	0	0	1
3300017946_7	0	1	1	2	1
3300020430_35	0	0	0	0	2
3300025039_5	1	1	0	0	0
GORG_SAMEA6076075_SAGS_AG410D23	0	0	0	0	1
3300025039_2	1	1	0	0	0
TARA_SAMEA2591074_METAG_APBOFOBA	1	0	0	0	1
3300020430_7	1	0	1	0	1
GORG_SAMEA6071042_SAGS_AG899C10	1	0	0	0	1
3300027820_23	1	0	0	0	1
3300025634_11	0	1	0	0	0
3300027773_31	1	1	0	0	1
3300011854_2	1	0	0	0	1
3300025514_11	1	0	0	0	0
GORG_SAMEA6067794_SAGS_AH287G22	0	0	0	0	1
TARA_SAMEA4397472_METAG_ODCNGKGH	0	0	0	0	1
3300027796_44	2	0	0	0	0
MARD_SAMEA4707914_REFG_MMP4707914	0	4	0	0	2
3300024305_2	1	0	0	0	0
TARA_SAMEA2619950_METAG_ADLKCPBP	0	0	0	0	2
GORG_SAMEA6074746_SAGS_AG919F09	0	0	0	0	1
3300020192_25	0	0	0	0	1
3300025061_3	2	0	0	1	0
MARD_SAMEA4707915_REFG_MMP4707915	0	4	0	0	2
GORG_SAMEA6072636_SAGS_AG909A05	0	0	0	0	1
3300012842_4	3	0	0	0	1
TARA_SAMEA2622801_METAG_OBIINJFF	0	0	0	0	2
TARA_SAMEA4397295_METAG_CBLMNNKN	3	0	0	0	0
GORG_SAMEA6079876_SAGS_AG430I13	0	0	0	0	1
3300023258_5	2	0	0	0	0
3300020179_19	1	0	0	2	3
TARA_SAMEA2623079_METAG_EHHFBLJK	0	0	0	0	2
GORG_SAMEA6079581_SAGS_AG426E13	1	0	0	0	1
MARD_SAMN08099983_REFG_MMP08099983	2	0	0	1	3
GORG_SAMEA6078531_SAGS_AG453K22	0	0	0	0	1
3300011698_1	2	2	2	2	1
TARA_SAMEA4397586_METAG_IEJIIILA	2	0	0	1	3
TARA_SAMEA2623868_METAG_PJMANKAH	0	0	0	0	1
GORG_SAMEA6070616_SAGS_AG896L20	0	0	0	0	1
3300025632_14	0	0	0	0	2
3300011721_3	2	0	0	0	0
TARA_SAMEA4397489_METAG_DDCHKMAM	4	1	0	0	3
GORG_SAMEA6072619_SAGS_AG908P04	0	0	0	0	1
GORG_SAMEA6074366_SAGS_AG917E11	0	1	0	0	2
MARD_SAMD00019139_REFG_MMP00019139	3	2	1	0	0
3300014631_2	0	3	1	0	1
GORG_SAMEA6075598_SAGS_AG390A22	0	0	0	0	1
GORG_SAMEA6067780_SAGS_AH287G05	0	0	0	0	1
TARA_SAMEA2620947_METAG_LKLMMFAE	1	1	0	0	0
GORG_SAMEA6070275_SAGS_AG895A09	0	0	0	0	1
3300027832_70	2	0	0	0	2
3300010371_18	3	12	17	12	2
MALA_SAMN05421901_METAG_DMLDKPEN	1	0	0	0	2
GORG_SAMEA6076313_SAGS_AG422J20	0	0	0	0	1
3300011900_5	2	0	0	0	1
3300020578_60	1	0	0	0	2
TARA_SAMEA4397390_METAG_KPIDHNMA	2	0	1	2	0
3300011151_2	2	0	0	0	1
GORG_SAMEA6077256_SAGS_AG325C18	0	0	0	0	1
3300011923_2	3	2	1	0	0
3300025857_12	1	0	1	0	1
TARA_SAMN05326641_METAG_ANW00014	0	0	0	0	2
TARA_SAMEA2620925_METAG_MBELEPLF	2	0	0	0	1
3300011144_1	1	0	0	1	1
3300017532_35	2	2	1	0	0
3300025487_2	0	0	4	0	1
GORG_SAMEA6067721_SAGS_AH287C13	0	0	0	0	1
TARA_SAMN05326644_METAG_PON00001	3	2	2	0	0
3300015075_2	0	1	0	0	0
3300025550_6	0	0	0	0	1
TARA_SAMEA4396988_METAG_OJLLLIJD	0	0	0	1	1
GORG_SAMEA6068952_SAGS_AG359G17	0	0	0	0	1
3300020417_22	0	0	0	0	1
3300027844_39	1	0	0	0	0
TARA_SAMEA2622843_METAG_JOLIPBOB	0	0	0	0	1
TARA_SAMEA2622796_METAG_HMMPDIMK	1	0	0	0	0
3300027832_65	0	0	0	2	1
3300011199_1	0	1	0	0	1
TARA_SAMEA2621216_METAG_ONLLJHPN	2	0	0	0	0
3300025281_7	0	0	0	0	1
TARA_SAMEA2622766_METAG_CBIMLOEF	0	0	0	0	2
GORG_SAMEA6075636_SAGS_AG390C22	0	0	0	0	1
TARA_SAMEA2621277_METAG_CFLCHGGP	0	0	0	0	1
MARD_SAMN09007269_SAGS_MMP09007269	0	0	0	0	1
3300027834_22	4	0	0	1	1
TARA_SAMN05326650_METAG_MED00035	0	0	0	0	1
BGEO_SAMN07136523_METAG_CHAJOAGH	0	0	2	0	0
3300027820_12	7	1	0	0	1
3300019458_21	0	0	1	1	0
3300014640_1	1	1	0	1	1
3300027826_21	1	1	1	1	1
3300027580_24	0	0	1	0	3
TARA_SAMEA4397023_METAG_EFLDIDJM	2	1	0	0	0
GORG_SAMEA6074192_SAGS_AG916I06	0	0	0	0	1
TARA_SAMEA4397330_METAG_NDOPFAKP	0	1	1	0	0
TARA_SAMEA2622362_METAG_LMEDJMCL	2	0	0	0	0
3300012864_7	0	1	0	1	1
3300017655_16	1	1	0	0	2
TARA_SAMEA4397004_METAG_MNEFLEJA	0	0	0	0	1
3300011797_1	1	1	1	0	0
3300011533_1	1	1	0	0	0
Genome_060	7	1	6	1	0
3300028082_3	2	0	0	0	0
3300011612_4	5	0	1	0	0
3300014013_2	3	2	0	0	0
TARA_SAMEA2619531_METAG_COAJMIGD	0	0	0	0	2
TARA_SAMEA2591074_METAG_BGMPHGLH	0	2	0	0	0
3300012196_5	1	0	0	1	1
3300011619_2	2	0	0	0	0
3300025198_2	2	1	1	2	0
TARA_SAMEA2620970_METAG_AFCLEHIJ	0	0	1	0	2
TARA_SAMEA2622801_METAG_MDCFDMOC	0	0	0	0	1
3300025849_38	0	1	0	0	1
GORG_SAMEA6070216_SAGS_AG894M09	1	0	0	0	1
TARA_SAMEA2621502_METAG_JHBLMCLA	2	1	0	0	0
TARA_SAMEA2620668_METAG_KEPDIEPN	1	0	1	2	0
3300013138_28	1	0	0	1	0
3300020084_18	0	1	0	0	3
3300017649_13	1	0	0	1	1
TARA_SAMEA2621859_METAG_ELPMEGBP	0	0	0	0	1
3300012943_24	0	0	2	1	1
3300019132_5	3	3	1	1	1
TARA_SAMEA2621839_METAG_GIHEHMFL	0	0	0	0	2
TARA_SAMEA2619779_METAG_NNGPLAHL	0	0	1	0	0
3300014894_2	4	0	0	0	0
TARA_SAMEA4397930_METAG_BELAOEHO	0	0	0	0	2
3300027965_28	0	1	2	0	1
MALA_SAMN05422130_METAG_LBFLGNDE	2	0	0	0	1
TARA_SAMEA2591122_METAG_DKOENCIK	1	0	0	0	3
3300011505_3	0	0	0	1	0
TARA_SAMEA2621990_METAG_NPMDPEGK	0	0	0	1	1
3300014720_96	0	0	0	0	1
3300027867_8	0	1	0	0	1
3300020203_16	0	0	0	0	1
3300003894_19	0	0	3	1	3
3300027503_4	1	0	1	2	3
TARA_SAMEA4397118_METAG_HJLEHBBM	1	2	0	0	2
TARA_SAMEA4397569_METAG_MKDKDBBN	0	0	0	0	1
Genome_189	0	1	0	0	2
3300017969_14	0	0	0	0	3
3300020477_49	0	1	0	0	2
3300025701_25	1	0	0	0	1
3300020351_7	1	0	0	0	0
3300027885_7	1	0	0	2	1
3300014062_2	5	0	2	0	0
TARA_SAMEA4398067_METAG_EHCOCLID	1	0	0	1	1
TARA_SAMEA2622801_METAG_BMBCJDAO	0	0	0	0	1
GORG_SAMEA6070595_SAGS_AG896K10	0	0	0	0	1
TARA_SAMEA4397239_METAG_PBKEPJDC	1	1	0	1	2
3300026534_35	2	0	0	0	0
3300027832_34	2	2	0	0	1
GORG_SAMEA6069632_SAGS_AG891P20	0	0	0	0	1
TARA_SAMEA4398150_METAG_BHFPEIBM	0	1	0	1	2
3300011707_5	0	2	0	1	1
GORG_SAMEA6074203_SAGS_AG916J06	0	0	0	0	1
TARA_SAMEA4397445_METAG_ICPPIAOP	3	1	0	0	1
3300013489_1	2	1	1	0	1
3300012921_94	1	1	0	0	1
TARA_SAMEA4398341_METAG_NNJGNDFD	0	0	0	0	2
GORG_SAMEA6073785_SAGS_AG914J20	0	1	0	0	1
TARA_SAMEA2621487_METAG_DKHLNMBB	0	0	0	0	2
MARD_SAMN10130826_REFG_MMP10130826	0	0	1	0	1
3300020298_4	1	0	0	0	0
GORG_SAMEA6068107_SAGS_AH324N03	0	0	0	0	1
3300020468_13	0	0	0	0	1
3300025727_12	1	0	0	1	0
TARA_SAMEA2623446_METAG_ECPKICCM	2	0	0	0	0
TARA_SAMEA2620120_METAG_CANACJJB	2	1	0	0	1
3300017940_15	1	0	0	1	0
3300000496_3	2	0	0	0	0
TARA_SAMEA2620256_METAG_JEECJAPL	2	2	0	0	1
TARA_SAMN05326651_METAG_RED00052	0	0	0	0	2
GORG_SAMEA6068953_SAGS_AG359G18	0	0	0	0	1
3300024914_7	0	0	0	0	1
3300027832_54	1	0	0	1	1
GORG_SAMEA6072423_SAGS_AG907P07	0	1	0	0	2
3300011155_3	0	4	0	0	0
MARD_SAMN06265372_REFG_MMP06265372	6	1	1	0	1
TARA_SAMEA4398009_METAG_KKJKLPFK	0	0	0	0	1
TARA_SAMEA2622678_METAG_IIGJOLCP	0	2	0	0	0
GORG_SAMEA6073414_SAGS_AG912M06	0	0	0	0	1
Genome_062	0	0	1	0	1
MARD_SAMN09437379_REFG_MMP09437379	4	2	4	1	0
3300025217_5	3	1	0	0	0
3300009084_96	2	0	0	1	0
GORG_SAMEA6068242_SAGS_AH321F23	0	0	0	0	1
TARA_SAMEA2622695_METAG_IFGGJMBE	1	0	0	0	1
TARA_SAMEA4397842_METAG_JKGJCJLE	0	0	0	0	2
TARA_SAMN05326651_METAG_RED00050	0	0	0	0	3
MARD_SAMN10076538_REFG_MMP10076538	2	1	0	0	0
3300013721_2	3	3	4	0	0
3300013136_13	1	2	1	2	0
3300013138_93	0	0	1	0	0
TARA_SAMEA4398360_METAG_FEKEFDEP	2	2	0	0	0
MARD_SAMEA2591299_REFG_MMP2591299	4	1	0	0	0
3300014611_4	4	1	0	0	1
3300009083_135	0	1	1	0	1
3300025475_1	1	2	5	2	1
TARA_SAMEA4397666_METAG_DGJDPJND	1	1	0	0	0
GORG_SAMEA6069642_SAGS_AG892A11	1	0	0	0	1
3300017522_8	0	1	10	5	0
3300010316_7	0	0	0	1	2
3300020396_22	0	0	0	1	0
MARD_SAMEA2594003_REFG_MMP2594003	6	2	0	0	0
GORG_SAMEA6079697_SAGS_AG426M19	0	0	0	0	1
GORG_SAMEA6067898_SAGS_AH287N17	0	0	0	0	2
3300024491_3	1	0	0	0	1
3300007354_10	0	0	0	0	1
TARA_SAMEA4397355_METAG_PKJPOOOG	0	0	1	0	0
TARA_SAMEA2622801_METAG_FNDIPCFB	1	0	3	4	1
MARD_SAMN10230918_REFG_MMP10230918	2	0	0	0	1
3300025437_3	0	0	0	0	1
GORG_SAMEA6074852_SAGS_AG919O02	0	0	0	0	1
GORG_SAMEA6074973_SAGS_AG920J04	0	0	0	0	1
TARA_SAMEA2622518_METAG_IPPBENAH	1	1	0	1	2
3300011485_1	1	0	0	0	1
3300024960_1	3	3	1	2	3
3300027848_39	0	1	1	0	2
3300013294_4	1	0	0	0	0
TARA_SAMEA4396941_METAG_PIGFCADJ	3	1	0	0	0
3300021376_48	2	0	0	0	2
TARA_SAMEA2620815_METAG_GMEJBCHH	1	0	0	0	2
TARA_SAMEA2621278_METAG_NMIOPJPK	1	0	0	0	0
3300011602_6	0	1	2	1	1
TARA_SAMEA2622796_METAG_PIOPEJJG	0	0	0	0	1
3300027796_34	0	2	0	0	0
TARA_SAMEA2621155_METAG_NPAOPFHE	0	0	0	0	2
TARA_SAMEA4397649_METAG_FMFPCFAE	0	0	0	0	2
3300013469_2	1	2	1	0	0
TARA_SAMEA2620217_METAG_NAHCNIBB	0	0	0	0	1
3300027800_38	0	0	1	0	2
MARD_SAMN08886160_SAGS_MMP08886160	0	1	0	0	3
TARA_SAMEA4397569_METAG_LLNGGIOL	0	0	0	0	2
MARD_SAMN05418105_REFG_MMP05418105	4	1	1	0	0
3300024179_1	0	4	1	4	1
